quality_id,call_id,quality_score,comment
2997,2997,3.4,Long wait
2998,2998,4.3,Long wait
2999,2999,3.4,Unhelpful
3000,3000,4.1,Long wait
3001,3001,4.3,Agent helpful
3002,3002,5.0,Unhelpful
3003,3003,4.6,Unhelpful
3004,3004,4.1,Unhelpful
3005,3005,4.0,Unhelpful
3006,3006,4.2,Long wait
3007,3007,4.5,Unhelpful
3008,3008,3.5,Long wait
3009,3009,4.6,Good service
3010,3010,3.3,Good service
3011,3011,,Long wait
3012,3012,4.3,Agent helpful
3013,3013,4.4,Long wait
3014,3014,3.5,Resolved
3015,3015,2.9,Agent helpful
3016,3016,3.8,Resolved
3017,3017,2.2,Long wait
3018,3018,3.9,Good service
3019,3019,3.1,Agent helpful
3020,3020,5.0,Agent helpful
3021,3021,4.7,
3022,3022,4.1,
3023,3023,4.9,
3024,3024,4.5,Good service
3025,3025,3.2,Long wait
3026,3026,3.6,Good service
3027,3027,4.7,Good service
3028,3028,3.3,Good service
3029,3029,4.3,
3030,3030,4.5,Resolved
3031,3031,3.8,Agent helpful
3032,3032,4.1,Unhelpful
3033,3033,4.6,Resolved
3034,3034,4.5,Long wait
3035,3035,4.3,Agent helpful
3036,3036,4.0,Agent helpful
3037,3037,4.4,Resolved
3038,3038,2.6,Unhelpful
3039,3039,5.0,Unhelpful
3040,3040,3.9,Good service
3041,3041,,Long wait
3042,3042,3.5,Resolved
3043,3043,4.4,Agent helpful
3044,3044,4.4,
3045,3045,3.3,
3046,3046,4.0,Resolved
3047,3047,4.0,Good service
3048,3048,4.0,
3049,3049,5.0,Unhelpful
3050,3050,4.0,Unhelpful
3051,3051,,Long wait
3052,3052,3.9,Agent helpful
3053,3053,3.5,Unhelpful
3054,3054,3.4,Long wait
3055,3055,,
3056,3056,4.3,Agent helpful
3057,3057,3.7,
3058,3058,3.9,
3059,3059,4.1,
3060,3060,4.0,Long wait
3061,3061,4.1,Unhelpful
3062,3062,4.1,Long wait
3063,3063,4.4,Unhelpful
3064,3064,5.0,Resolved
3065,3065,4.9,Resolved
3066,3066,3.7,Long wait
3067,3067,4.9,Agent helpful
3068,3068,3.3,Good service
3069,3069,3.6,
3070,3070,4.5,Good service
3071,3071,4.5,Long wait
3072,3072,4.4,
3073,3073,3.6,Unhelpful
3074,3074,3.6,Long wait
3075,3075,4.1,Unhelpful
3076,3076,3.8,Unhelpful
3077,3077,4.6,Good service
3078,3078,3.8,Good service
3079,3079,3.8,Unhelpful
3080,3080,2.9,Good service
3081,3081,4.6,Resolved
3082,3082,,Agent helpful
3083,3083,4.2,Unhelpful
3084,3084,2.4,Resolved
3085,3085,4.3,Unhelpful
3086,3086,3.7,Agent helpful
3087,3087,4.5,
3088,3088,3.9,Good service
3089,3089,3.4,Agent helpful
3090,3090,5.0,
3091,3091,5.0,Good service
3092,3092,3.9,Long wait
3093,3093,4.3,Resolved
3094,3094,3.7,Resolved
3095,3095,2.8,Good service
3096,3096,4.9,Long wait
3097,3097,3.4,Long wait
3098,3098,4.9,Long wait
3099,3099,4.5,Agent helpful
3100,3100,4.2,Good service
3101,3101,4.0,Unhelpful
3102,3102,4.5,Unhelpful
3103,3103,3.3,Good service
3104,3104,4.9,
3105,3105,4.1,Agent helpful
3106,3106,5.0,Long wait
3107,3107,3.9,Unhelpful
3108,3108,4.1,Good service
3109,3109,4.2,Agent helpful
3110,3110,4.4,Agent helpful
3111,3111,5.0,Long wait
3112,3112,3.7,
3113,3113,,
3114,3114,3.9,Good service
3115,3115,4.0,Agent helpful
3116,3116,2.4,Agent helpful
3117,3117,3.6,
3118,3118,3.7,Good service
3119,3119,5.0,
3120,3120,4.2,Long wait
3121,3121,4.3,Long wait
3122,3122,3.0,Agent helpful
3123,3123,4.0,Agent helpful
3124,3124,4.7,Good service
3125,3125,5.0,Good service
3126,3126,3.5,Agent helpful
3127,3127,2.7,Good service
3128,3128,3.5,Unhelpful
3129,3129,3.5,Good service
3130,3130,3.5,Agent helpful
3131,3131,4.6,Long wait
3132,3132,4.2,Long wait
3133,3133,3.2,Unhelpful
3134,3134,5.0,Good service
3135,3135,5.0,Long wait
3136,3136,2.8,
3137,3137,,Unhelpful
3138,3138,4.8,Agent helpful
3139,3139,3.9,Good service
3140,3140,3.3,
3141,3141,3.0,Agent helpful
3142,3142,3.7,
3143,3143,3.6,Unhelpful
3144,3144,4.1,Agent helpful
3145,3145,5.0,Resolved
3146,3146,3.6,Resolved
3147,3147,,
3148,3148,3.0,Good service
3149,3149,3.8,Agent helpful
3150,3150,4.7,
3151,3151,3.8,Good service
3152,3152,4.5,Long wait
3153,3153,4.1,
3154,3154,4.0,Agent helpful
3155,3155,5.0,Agent helpful
3156,3156,3.3,Agent helpful
3157,3157,3.3,Resolved
3158,3158,3.4,Good service
3159,3159,4.2,Unhelpful
3160,3160,4.0,Good service
3161,3161,4.5,Unhelpful
3162,3162,3.9,Long wait
3163,3163,3.9,Resolved
3164,3164,4.2,Unhelpful
3165,3165,5.0,
3166,3166,,Long wait
3167,3167,3.2,Long wait
3168,3168,3.4,Good service
3169,3169,4.0,Good service
3170,3170,5.0,Unhelpful
3171,3171,3.2,
3172,3172,4.0,Unhelpful
3173,3173,3.4,Resolved
3174,3174,4.3,Good service
3175,3175,2.6,
3176,3176,3.3,Long wait
3177,3177,4.9,Unhelpful
3178,3178,4.0,Agent helpful
3179,3179,3.5,Agent helpful
3180,3180,4.0,Long wait
3181,3181,,
3182,3182,4.0,Long wait
3183,3183,4.4,
3184,3184,2.5,Agent helpful
3185,3185,,Resolved
3186,3186,3.3,
3187,3187,3.3,
3188,3188,4.4,Good service
3189,3189,4.0,Good service
3190,3190,5.0,Unhelpful
3191,3191,4.6,
3192,3192,3.8,Long wait
3193,3193,4.0,
3194,3194,4.9,Good service
3195,3195,5.0,Good service
3196,3196,3.9,
3197,3197,3.3,Long wait
3198,3198,2.5,Unhelpful
3199,3199,2.5,Good service
3200,3200,,Unhelpful
3201,3201,4.3,Good service
3202,3202,,Unhelpful
3203,3203,,Unhelpful
3204,3204,4.3,Good service
3205,3205,3.5,Agent helpful
3206,3206,4.9,
3207,3207,3.9,Good service
3208,3208,3.6,Unhelpful
3209,3209,4.8,Resolved
3210,3210,4.7,Resolved
3211,3211,4.0,Unhelpful
3212,3212,4.4,
3213,3213,4.5,Agent helpful
3214,3214,5.0,Unhelpful
3215,3215,3.9,Unhelpful
3216,3216,3.2,Agent helpful
3217,3217,4.4,Agent helpful
3218,3218,4.0,Long wait
3219,3219,4.1,Agent helpful
3220,3220,4.0,Long wait
3221,3221,2.9,
3222,3222,,Unhelpful
3223,3223,4.2,Agent helpful
3224,3224,3.7,Long wait
3225,3225,3.8,Good service
3226,3226,3.7,Good service
3227,3227,,Long wait
3228,3228,4.0,
3229,3229,4.2,Long wait
3230,3230,4.0,
3231,3231,4.8,Long wait
3232,3232,4.5,Agent helpful
3233,3233,3.9,Agent helpful
3234,3234,3.3,Unhelpful
3235,3235,4.4,Agent helpful
3236,3236,3.8,Good service
3237,3237,3.9,Agent helpful
3238,3238,3.1,Resolved
3239,3239,4.3,Unhelpful
3240,3240,5.0,
3241,3241,3.6,
3242,3242,4.4,Agent helpful
3243,3243,4.9,Resolved
3244,3244,3.6,Good service
3245,3245,2.3,Resolved
3246,3246,4.5,Unhelpful
3247,3247,4.1,Unhelpful
3248,3248,4.2,Good service
3249,3249,4.0,
3250,3250,4.8,Agent helpful
3251,3251,3.9,Resolved
3252,3252,5.0,Good service
3253,3253,4.5,Agent helpful
3254,3254,4.7,Good service
3255,3255,4.0,Good service
3256,3256,4.2,
3257,3257,2.8,Agent helpful
3258,3258,3.6,Good service
3259,3259,4.8,
3260,3260,4.0,
3261,3261,3.2,Resolved
3262,3262,3.5,Long wait
3263,3263,3.5,Agent helpful
3264,3264,4.0,
3265,3265,3.4,Resolved
3266,3266,5.0,Long wait
3267,3267,4.1,Resolved
3268,3268,3.0,Agent helpful
3269,3269,5.0,Agent helpful
3270,3270,4.0,Long wait
3271,3271,4.4,Agent helpful
3272,3272,4.2,Unhelpful
3273,3273,4.3,Long wait
3274,3274,3.8,
3275,3275,4.2,
3276,3276,3.9,Long wait
3277,3277,4.3,Agent helpful
3278,3278,3.9,Long wait
3279,3279,3.8,Resolved
3280,3280,3.0,Unhelpful
3281,3281,4.0,Agent helpful
3282,3282,4.2,
3283,3283,5.0,
3284,3284,4.3,Resolved
3285,3285,3.5,
3286,3286,3.3,Long wait
3287,3287,,Resolved
3288,3288,4.2,Resolved
3289,3289,3.5,
3290,3290,3.6,Agent helpful
3291,3291,3.5,Unhelpful
3292,3292,3.8,Long wait
3293,3293,4.5,Long wait
3294,3294,2.6,Agent helpful
3295,3295,,Long wait
3296,3296,4.9,Agent helpful
3297,3297,3.9,Resolved
3298,3298,3.6,Resolved
3299,3299,4.6,Long wait
3300,3300,3.9,Long wait
3301,3301,3.3,Unhelpful
3302,3302,2.9,
3303,3303,4.5,
3304,3304,4.5,Long wait
3305,3305,3.7,
3306,3306,4.9,Agent helpful
3307,3307,4.0,Unhelpful
3308,3308,4.9,
3309,3309,3.3,Unhelpful
3310,3310,3.2,Resolved
3311,3311,3.6,Resolved
3312,3312,3.7,
3313,3313,4.8,Resolved
3314,3314,4.2,Good service
3315,3315,3.5,Unhelpful
3316,3316,4.0,
3317,3317,3.7,
3318,3318,3.4,Resolved
3319,3319,3.9,Unhelpful
3320,3320,3.9,Long wait
3321,3321,3.5,Resolved
3322,3322,3.5,Long wait
3323,3323,4.6,Agent helpful
3324,3324,4.3,Unhelpful
3325,3325,4.7,Long wait
3326,3326,3.8,Long wait
3327,3327,3.2,Unhelpful
3328,3328,3.6,Resolved
3329,3329,4.7,Agent helpful
3330,3330,2.9,Good service
3331,3331,5.0,Agent helpful
3332,3332,3.2,Unhelpful
3333,3333,4.5,Good service
3334,3334,3.3,
3335,3335,3.6,Resolved
3336,3336,2.6,Resolved
3337,3337,5.0,Unhelpful
3338,3338,4.4,Unhelpful
3339,3339,4.4,Good service
3340,3340,3.7,Resolved
3341,3341,3.3,Agent helpful
3342,3342,4.5,
3343,3343,3.2,Resolved
3344,3344,3.9,Resolved
3345,3345,,Long wait
3346,3346,3.1,Agent helpful
3347,3347,4.1,Resolved
3348,3348,2.7,Unhelpful
3349,3349,3.0,Unhelpful
3350,3350,3.4,Unhelpful
3351,3351,,
3352,3352,4.4,Good service
3353,3353,3.6,
3354,3354,4.7,Agent helpful
3355,3355,5.0,Good service
3356,3356,3.8,Agent helpful
3357,3357,3.0,Unhelpful
3358,3358,4.7,Unhelpful
3359,3359,,Good service
3360,3360,2.9,Long wait
3361,3361,3.4,Resolved
3362,3362,2.8,Unhelpful
3363,3363,4.7,Agent helpful
3364,3364,4.4,Good service
3365,3365,5.0,Good service
3366,3366,3.7,Long wait
3367,3367,3.4,Good service
3368,3368,3.6,Unhelpful
3369,3369,3.1,
3370,3370,5.0,Long wait
3371,3371,5.0,Good service
3372,3372,3.5,Agent helpful
3373,3373,4.4,Agent helpful
3374,3374,,Resolved
3375,3375,3.9,Good service
3376,3376,4.3,Resolved
3377,3377,,
3378,3378,4.7,Long wait
3379,3379,3.2,Good service
3380,3380,3.7,Good service
3381,3381,4.8,Agent helpful
3382,3382,4.4,Long wait
3383,3383,4.2,Good service
3384,3384,4.4,Unhelpful
3385,3385,4.4,Agent helpful
3386,3386,4.8,Long wait
3387,3387,4.5,Unhelpful
3388,3388,4.0,Unhelpful
3389,3389,4.2,
3390,3390,,Unhelpful
3391,3391,4.0,Unhelpful
3392,3392,3.5,
3393,3393,4.0,Long wait
3394,3394,3.9,
3395,3395,2.8,Good service
3396,3396,4.5,Agent helpful
3397,3397,4.7,Agent helpful
3398,3398,4.4,Unhelpful
3399,3399,,
3400,3400,4.6,Good service
3401,3401,3.9,Good service
3402,3402,3.6,Resolved
3403,3403,4.7,Agent helpful
3404,3404,3.3,Long wait
3405,3405,3.2,
3406,3406,4.3,
3407,3407,4.3,Resolved
3408,3408,4.7,Unhelpful
3409,3409,2.8,Unhelpful
3410,3410,,Resolved
3411,3411,3.9,
3412,3412,3.2,Long wait
3413,3413,4.6,Agent helpful
3414,3414,4.9,
3415,3415,4.4,Resolved
3416,3416,3.6,Long wait
3417,3417,3.5,Resolved
3418,3418,3.7,Unhelpful
3419,3419,3.4,Resolved
3420,3420,3.9,Unhelpful
3421,3421,3.5,Long wait
3422,3422,3.0,Unhelpful
3423,3423,4.3,Good service
3424,3424,4.3,Good service
3425,3425,5.0,Good service
3426,3426,3.7,Long wait
3427,3427,2.7,Unhelpful
3428,3428,4.6,
3429,3429,4.6,Unhelpful
3430,3430,4.8,Good service
3431,3431,5.0,Unhelpful
3432,3432,5.0,
3433,3433,3.3,Agent helpful
3434,3434,5.0,Good service
3435,3435,3.8,Unhelpful
3436,3436,4.6,Unhelpful
3437,3437,4.2,
3438,3438,3.3,Good service
3439,3439,4.8,
3440,3440,3.7,Good service
3441,3441,5.0,Resolved
3442,3442,3.5,Long wait
3443,3443,3.3,Long wait
3444,3444,,Good service
3445,3445,3.5,
3446,3446,5.0,
3447,3447,2.9,Long wait
3448,3448,4.6,Good service
3449,3449,5.0,Resolved
3450,3450,3.9,Resolved
3451,3451,3.7,Resolved
3452,3452,4.1,Unhelpful
3453,3453,3.2,
3454,3454,5.0,
3455,3455,4.5,Long wait
3456,3456,3.1,Good service
3457,3457,3.4,Resolved
3458,3458,4.1,Agent helpful
3459,3459,,Good service
3460,3460,3.1,Long wait
3461,3461,2.9,Unhelpful
3462,3462,4.2,Good service
3463,3463,4.7,Resolved
3464,3464,4.6,Resolved
3465,3465,4.0,Resolved
3466,3466,3.8,Resolved
3467,3467,4.0,Agent helpful
3468,3468,4.7,Resolved
3469,3469,3.1,Agent helpful
3470,3470,3.5,Agent helpful
3471,3471,3.7,
3472,3472,3.8,Resolved
3473,3473,4.0,
3474,3474,4.0,Agent helpful
3475,3475,4.5,Long wait
3476,3476,2.8,Long wait
3477,3477,2.9,Good service
3478,3478,3.5,Resolved
3479,3479,,Good service
3480,3480,4.6,Resolved
3481,3481,3.5,Agent helpful
3482,3482,,Resolved
3483,3483,,Good service
3484,3484,4.0,Long wait
3485,3485,4.1,Agent helpful
3486,3486,4.2,Resolved
3487,3487,5.0,Good service
3488,3488,4.5,Good service
3489,3489,4.7,Unhelpful
3490,3490,,Resolved
3491,3491,3.9,Unhelpful
3492,3492,5.0,Agent helpful
3493,3493,4.1,Resolved
3494,3494,2.6,Good service
3495,3495,5.0,Agent helpful
3496,3496,4.0,Long wait
3497,3497,4.4,Agent helpful
3498,3498,3.3,Resolved
3499,3499,5.0,
3500,3500,3.4,Long wait
3501,3501,3.7,Good service
3502,3502,2.9,Long wait
3503,3503,4.3,Long wait
3504,3504,3.8,Unhelpful
3505,3505,2.9,Good service
3506,3506,4.0,Long wait
3507,3507,4.1,Long wait
3508,3508,3.8,Agent helpful
3509,3509,2.7,
3510,3510,4.2,
3511,3511,3.1,Unhelpful
3512,3512,4.6,Resolved
3513,3513,3.6,Resolved
3514,3514,4.6,
3515,3515,4.0,Resolved
3516,3516,4.0,Resolved
3517,3517,4.9,Resolved
3518,3518,3.4,Good service
3519,3519,3.2,Agent helpful
3520,3520,4.4,Resolved
3521,3521,3.1,Agent helpful
3522,3522,3.4,Agent helpful
3523,3523,2.9,
3524,3524,,Resolved
3525,3525,4.8,Resolved
3526,3526,3.3,Unhelpful
3527,3527,3.5,
3528,3528,,
3529,3529,3.1,Unhelpful
3530,3530,3.7,Long wait
3531,3531,3.9,Long wait
3532,3532,4.6,Good service
3533,3533,3.1,Resolved
3534,3534,3.6,Agent helpful
3535,3535,5.0,Long wait
3536,3536,4.7,Resolved
3537,3537,3.5,Resolved
3538,3538,4.0,Good service
3539,3539,5.0,
3540,3540,3.2,Unhelpful
3541,3541,2.7,Agent helpful
3542,3542,3.6,Unhelpful
3543,3543,3.9,Resolved
3544,3544,3.4,
3545,3545,4.7,Good service
3546,3546,4.1,Resolved
3547,3547,3.6,Long wait
3548,3548,3.6,Resolved
3549,3549,3.5,Good service
3550,3550,4.6,Unhelpful
3551,3551,3.7,Good service
3552,3552,3.2,Resolved
3553,3553,4.7,
3554,3554,3.8,Good service
3555,3555,3.0,Resolved
3556,3556,5.0,Agent helpful
3557,3557,4.4,Unhelpful
3558,3558,4.0,Long wait
3559,3559,3.9,Long wait
3560,3560,3.8,Resolved
3561,3561,,Good service
3562,3562,3.8,Resolved
3563,3563,3.8,Agent helpful
3564,3564,3.6,
3565,3565,3.9,
3566,3566,3.6,Good service
3567,3567,4.2,Unhelpful
3568,3568,4.0,
3569,3569,3.5,Good service
3570,3570,3.9,Long wait
3571,3571,4.4,Unhelpful
3572,3572,2.4,Good service
3573,3573,4.4,Good service
3574,3574,3.1,Resolved
3575,3575,3.7,Unhelpful
3576,3576,2.0,Agent helpful
3577,3577,,Resolved
3578,3578,4.4,Resolved
3579,3579,3.5,Unhelpful
3580,3580,3.7,Unhelpful
3581,3581,4.1,
3582,3582,2.6,Unhelpful
3583,3583,4.0,Unhelpful
3584,3584,4.5,
3585,3585,,Good service
3586,3586,4.1,Good service
3587,3587,3.7,Long wait
3588,3588,4.0,
3589,3589,3.9,Agent helpful
3590,3590,,Good service
3591,3591,4.5,
3592,3592,4.9,Agent helpful
3593,3593,3.7,Agent helpful
3594,3594,4.2,Agent helpful
3595,3595,3.5,Agent helpful
3596,3596,4.3,Long wait
3597,3597,4.3,
3598,3598,3.9,Long wait
3599,3599,4.4,Agent helpful
3600,3600,4.0,Resolved
3601,3601,4.0,Unhelpful
3602,3602,3.4,Long wait
3603,3603,4.1,Agent helpful
3604,3604,3.6,Unhelpful
3605,3605,4.6,Good service
3606,3606,3.4,Long wait
3607,3607,4.2,Resolved
3608,3608,3.8,Good service
3609,3609,4.2,Resolved
3610,3610,4.0,Resolved
3611,3611,3.4,Agent helpful
3612,3612,4.8,Long wait
3613,3613,3.4,Agent helpful
3614,3614,4.4,Resolved
3615,3615,2.8,Unhelpful
3616,3616,3.8,Resolved
3617,3617,5.0,Resolved
3618,3618,3.8,Long wait
3619,3619,4.1,Resolved
3620,3620,5.0,Good service
3621,3621,3.9,Resolved
3622,3622,4.2,
3623,3623,4.4,Agent helpful
3624,3624,3.0,Long wait
3625,3625,3.7,Good service
3626,3626,,Unhelpful
3627,3627,4.1,Good service
3628,3628,2.9,Good service
3629,3629,5.0,Agent helpful
3630,3630,4.5,
3631,3631,4.4,Long wait
3632,3632,4.9,Good service
3633,3633,4.5,Agent helpful
3634,3634,3.8,
3635,3635,2.9,Resolved
3636,3636,,Good service
3637,3637,3.5,Good service
3638,3638,3.5,Long wait
3639,3639,4.4,Long wait
3640,3640,4.1,Good service
3641,3641,2.9,Long wait
3642,3642,4.6,Unhelpful
3643,3643,4.9,Unhelpful
3644,3644,5.0,Long wait
3645,3645,3.2,Good service
3646,3646,4.2,
3647,3647,3.3,Good service
3648,3648,5.0,Agent helpful
3649,3649,,
3650,3650,4.0,
3651,3651,3.7,Resolved
3652,3652,3.6,Unhelpful
3653,3653,4.2,
3654,3654,4.4,Resolved
3655,3655,2.8,Agent helpful
3656,3656,5.0,Long wait
3657,3657,4.3,Resolved
3658,3658,5.0,Resolved
3659,3659,5.0,Good service
3660,3660,3.9,Agent helpful
3661,3661,4.6,Good service
3662,3662,3.6,Unhelpful
3663,3663,3.7,Resolved
3664,3664,5.0,Long wait
3665,3665,3.5,Unhelpful
3666,3666,4.1,Resolved
3667,3667,3.4,Resolved
3668,3668,3.5,Agent helpful
3669,3669,3.6,Good service
3670,3670,,Good service
3671,3671,5.0,Unhelpful
3672,3672,4.4,Good service
3673,3673,4.6,Good service
3674,3674,2.7,Long wait
3675,3675,4.0,Good service
3676,3676,3.7,Long wait
3677,3677,4.3,Unhelpful
3678,3678,5.0,Agent helpful
3679,3679,2.3,Long wait
3680,3680,4.3,Resolved
3681,3681,5.0,Good service
3682,3682,3.6,Agent helpful
3683,3683,4.1,Resolved
3684,3684,4.5,Long wait
3685,3685,2.5,Unhelpful
3686,3686,4.2,Long wait
3687,3687,3.4,
3688,3688,5.0,
3689,3689,3.9,Good service
3690,3690,3.5,Resolved
3691,3691,4.6,Long wait
3692,3692,4.3,Agent helpful
3693,3693,4.6,
3694,3694,5.0,Long wait
3695,3695,3.6,Long wait
3696,3696,5.0,Long wait
3697,3697,5.0,Resolved
3698,3698,3.5,
3699,3699,3.5,
3700,3700,4.0,Agent helpful
3701,3701,3.9,Good service
3702,3702,5.0,Long wait
3703,3703,3.4,
3704,3704,4.2,Unhelpful
3705,3705,3.5,Agent helpful
3706,3706,4.1,Resolved
3707,3707,5.0,Resolved
3708,3708,,Long wait
3709,3709,5.0,Unhelpful
3710,3710,4.3,Good service
3711,3711,4.4,Agent helpful
3712,3712,4.3,Unhelpful
3713,3713,3.8,Agent helpful
3714,3714,5.0,Resolved
3715,3715,4.9,Agent helpful
3716,3716,4.2,
3717,3717,3.8,Good service
3718,3718,3.9,Long wait
3719,3719,4.2,Unhelpful
3720,3720,4.0,Resolved
3721,3721,4.8,Long wait
3722,3722,4.3,
3723,3723,3.3,Resolved
3724,3724,3.2,Agent helpful
3725,3725,4.7,Resolved
3726,3726,3.2,Unhelpful
3727,3727,3.8,Good service
3728,3728,3.7,Resolved
3729,3729,3.1,Unhelpful
3730,3730,4.2,
3731,3731,3.9,Resolved
3732,3732,3.6,Agent helpful
3733,3733,5.0,Agent helpful
3734,3734,2.3,Unhelpful
3735,3735,3.4,
3736,3736,3.6,Long wait
3737,3737,3.0,Agent helpful
3738,3738,5.0,Unhelpful
3739,3739,5.0,Unhelpful
3740,3740,3.5,Good service
3741,3741,4.9,
3742,3742,4.4,
3743,3743,5.0,Resolved
3744,3744,3.9,Agent helpful
3745,3745,4.3,Resolved
3746,3746,5.0,Good service
3747,3747,4.9,Long wait
3748,3748,4.1,
3749,3749,3.3,Good service
3750,3750,3.5,
3751,3751,2.7,Unhelpful
3752,3752,4.6,Good service
3753,3753,4.1,Unhelpful
3754,3754,4.2,Good service
3755,3755,4.0,Resolved
3756,3756,3.2,Unhelpful
3757,3757,4.2,Long wait
3758,3758,4.4,
3759,3759,3.4,Resolved
3760,3760,4.0,Resolved
3761,3761,3.5,Good service
3762,3762,3.8,Long wait
3763,3763,3.2,Unhelpful
3764,3764,3.8,Unhelpful
3765,3765,,Long wait
3766,3766,5.0,Resolved
3767,3767,3.6,Long wait
3768,3768,3.5,Long wait
3769,3769,3.6,Resolved
3770,3770,3.9,Good service
3771,3771,5.0,Resolved
3772,3772,5.0,
3773,3773,3.9,Long wait
3774,3774,3.6,Agent helpful
3775,3775,2.8,Unhelpful
3776,3776,3.4,Unhelpful
3777,3777,2.6,Good service
3778,3778,4.5,Good service
3779,3779,4.9,Long wait
3780,3780,3.7,Unhelpful
3781,3781,4.3,Unhelpful
3782,3782,3.2,Unhelpful
3783,3783,2.6,
3784,3784,4.0,Resolved
3785,3785,4.3,Good service
3786,3786,5.0,
3787,3787,5.0,Good service
3788,3788,3.8,Resolved
3789,3789,4.6,Good service
3790,3790,4.2,Good service
3791,3791,4.0,Resolved
3792,3792,4.0,Good service
3793,3793,3.9,
3794,3794,3.9,
3795,3795,5.0,Good service
3796,3796,4.2,Agent helpful
3797,3797,5.0,Unhelpful
3798,3798,,Long wait
3799,3799,3.4,Long wait
3800,3800,2.0,
3801,3801,3.7,Good service
3802,3802,3.4,Agent helpful
3803,3803,3.0,Agent helpful
3804,3804,4.9,Long wait
3805,3805,3.1,Agent helpful
3806,3806,4.4,Unhelpful
3807,3807,5.0,Agent helpful
3808,3808,3.2,Good service
3809,3809,3.8,
3810,3810,4.9,Long wait
3811,3811,3.7,Good service
3812,3812,4.2,Resolved
3813,3813,4.4,
3814,3814,4.1,Long wait
3815,3815,3.7,Resolved
3816,3816,3.5,Good service
3817,3817,3.2,Agent helpful
3818,3818,4.4,Long wait
3819,3819,3.5,Agent helpful
3820,3820,4.8,Good service
3821,3821,5.0,Agent helpful
3822,3822,3.2,Unhelpful
3823,3823,4.5,Resolved
3824,3824,5.0,Agent helpful
3825,3825,3.4,Agent helpful
3826,3826,4.8,Good service
3827,3827,4.4,Resolved
3828,3828,4.7,Resolved
3829,3829,3.5,Good service
3830,3830,5.0,Good service
3831,3831,3.5,Agent helpful
3832,3832,4.4,Good service
3833,3833,4.0,Agent helpful
3834,3834,4.4,Good service
3835,3835,3.3,Long wait
3836,3836,3.1,Agent helpful
3837,3837,4.2,Resolved
3838,3838,3.7,Good service
3839,3839,3.7,Resolved
3840,3840,4.4,Resolved
3841,3841,3.0,Long wait
3842,3842,4.8,Long wait
3843,3843,4.1,
3844,3844,4.5,Long wait
3845,3845,4.4,Resolved
3846,3846,,Unhelpful
3847,3847,4.4,Unhelpful
3848,3848,3.2,Resolved
3849,3849,4.8,
3850,3850,4.2,Unhelpful
3851,3851,3.7,
3852,3852,3.9,Agent helpful
3853,3853,4.3,Good service
3854,3854,4.1,
3855,3855,4.4,Resolved
3856,3856,5.0,Good service
3857,3857,3.3,Agent helpful
3858,3858,4.5,Resolved
3859,3859,3.9,Unhelpful
3860,3860,4.8,Resolved
3861,3861,5.0,Good service
3862,3862,4.1,Agent helpful
3863,3863,4.4,Agent helpful
3864,3864,4.9,Unhelpful
3865,3865,,Agent helpful
3866,3866,4.7,Resolved
3867,3867,4.9,Long wait
3868,3868,3.8,Good service
3869,3869,3.6,Agent helpful
3870,3870,3.2,
3871,3871,3.9,
3872,3872,3.9,Unhelpful
3873,3873,3.9,Unhelpful
3874,3874,4.3,Agent helpful
3875,3875,4.4,
3876,3876,4.0,Long wait
3877,3877,4.2,Good service
3878,3878,4.6,
3879,3879,3.4,Resolved
3880,3880,4.7,
3881,3881,3.6,Long wait
3882,3882,5.0,Good service
3883,3883,4.1,Long wait
3884,3884,4.0,Resolved
3885,3885,2.7,
3886,3886,,Agent helpful
3887,3887,4.5,Good service
3888,3888,4.1,Resolved
3889,3889,4.1,Long wait
3890,3890,3.9,Resolved
3891,3891,4.4,
3892,3892,4.6,Agent helpful
3893,3893,4.3,Agent helpful
3894,3894,4.9,
3895,3895,3.5,Unhelpful
3896,3896,3.6,Agent helpful
3897,3897,4.3,Long wait
3898,3898,4.5,Good service
3899,3899,4.4,Agent helpful
3900,3900,3.1,Long wait
3901,3901,3.2,Resolved
3902,3902,3.9,
3903,3903,2.7,Good service
3904,3904,4.2,Good service
3905,3905,3.9,Unhelpful
3906,3906,3.4,Agent helpful
3907,3907,3.6,Good service
3908,3908,,Long wait
3909,3909,4.1,Unhelpful
3910,3910,3.0,Agent helpful
3911,3911,3.6,Agent helpful
3912,3912,3.8,Unhelpful
3913,3913,3.8,Agent helpful
3914,3914,3.8,Long wait
3915,3915,,Agent helpful
3916,3916,5.0,Long wait
3917,3917,4.7,Good service
3918,3918,3.5,Unhelpful
3919,3919,3.3,Resolved
3920,3920,3.7,Resolved
3921,3921,4.9,Good service
3922,3922,,Unhelpful
3923,3923,2.5,Unhelpful
3924,3924,4.1,Good service
3925,3925,,Unhelpful
3926,3926,3.8,Long wait
3927,3927,4.8,Resolved
3928,3928,4.7,Good service
3929,3929,3.0,
3930,3930,4.8,
3931,3931,2.4,Unhelpful
3932,3932,4.4,Agent helpful
3933,3933,4.5,Good service
3934,3934,5.0,Agent helpful
3935,3935,4.2,Agent helpful
3936,3936,3.5,Resolved
3937,3937,3.3,Long wait
3938,3938,5.0,Agent helpful
3939,3939,5.0,
3940,3940,3.7,Good service
3941,3941,4.0,
3942,3942,5.0,Resolved
3943,3943,,Agent helpful
3944,3944,4.5,Long wait
3945,3945,3.9,
3946,3946,3.5,Agent helpful
3947,3947,3.4,Long wait
3948,3948,4.7,Agent helpful
